Product Code,Description,Category,Make,Manufacturer,image
2SI/PU2/024,"Pulsar Flow Plus ""Sprint"" Carry Case",Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2024.png
2SI/PU2/025,PPM FlowCERT Wall modbus/Vel,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2025.png
2SI/PU2/026,MicroFlow velocity sensor 10 metre cable,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2026.png
2SI/PU2/027,45 Deg Bracket for MicroFlow and dB,Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2027.png
2SI/PU2/028,PPM Ultra 4 Wall mount std,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2028.png
2SI/PU2/029,Pulsar dB3 Ultrasonic Sensor 30m,Instrument,Flow,Pulsar Measurement Ltd,2SIPU2029.png
2SI/PU2/030,40m Transducer extension cable,Pulsar,Parts,Pulsar Measurement Ltd,2SIPU2030.png
2SI/PU2/032,PPM 190 Wall Std-Ultra Twin Dual Channel Controller 110-240V,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2032.png
2SI/PU2/033,dBR16 Radar sensor with 20m cable,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2033.png
2SI/PU2/034,PPM Ultra 4 wall Mount Std with Modbus Card,Instrument,Pulsar,Pulsar Measurement Ltd,2SIPU2034.png
2SI/PU2/035,Pulsar dB3 Ultrasonic Transducer - 100m,Instrument,,,2SIPU2035.png
2SI/PU2/036,MicroFlow Velocity Sensor 30m Ex mb,Instrument,Flow,Pulsar Measurement Ltd,2SIPU2036.png
2SI/PU2/037,Pulsar dB6 Sensor - 10m Cable,Flow,Pulsar,Pulsar Measurement Ltd,2SIPU2037.png
2SI/PU2/038,Pulsar dBMACH3 sensor 30m cable,Flow,,,2SIPU2038.png
2SI/PU2/039,dB10 senor with 10m cable,,Pulsar,Pulsar Measurement Ltd,2SIPU2039.png
2SI/PU2/040,dBR8 Radar Sensor with 10m cable,Flow,Flow,Pulsar Measurement Ltd,2SIPU2040.png
2SI/QCL/001,Ammonia High Performance Electrode w/ Waterproof BNC Connect,ProAM,Parts,Quadrachem Laboratories Ltd,2SIQCL001.png
2SI/QCL/003,Pack of 20 Ammonia Membranes 9512HPBNWP,ProAM,Parts,Quadrachem Laboratories Ltd,2SIQCL003.png
2SI/QCL/004,Pack of 20 Ammonia Membranes 9512HPBNWP,Other,,Quadrachem Laboratories Ltd,2SIQCL004.png
2SI/RES/000,Stainless Steel Chain 316-5mm,Pumps,Chain,Resurgem Engineering Ltd,2SIRES000.png
2SI/RES/001,5mm Stainless Quick Link,Pumps,Chain,Resurgem Engineering Ltd,2SIRES001.png
2SI/RES/003,Stainless Long Link Chain 316 - 3mm,Pumps,,,2SIRES003.png
2SI/RES/004,5mm Stainless Carbine Hook,Pumps,Chain,Resurgem Engineering Ltd,2SIRES004.png
2SI/RH1/000,Evaporator Temp Sensor Assembly 6712FR,Other,Parts,,2SIRH1000.png
2SI/RH1/001,Air Temperature Sensor Wiring Assembly,Other,Parts,,2SIRH1001.png
2SI/RO1/001,"Filter pump 01608-16 (240v, no float, 115 micron)",Pumps,Rotorflush,Rotorflush Filters,2SIRO1001.png
2SI/RO1/001A,Filter Pump O1608-16MA 240v with float switch,Pumps,Rotorflush,Rotorflush Filters,2SIRO1001A.png
2SI/RO1/002,"Filter pump 02008-16 (110v, no float, 115 micron)",Pumps,Rotorflush,Rotorflush Filters,2SIRO1002.png
2SI/RO1/002-A,"Filter pump 02008-16 (110v, With Float 115 micron)",Pumps,Rotorflush,Rotorflush Filters,2SIRO1002-A.png
2SI/RO1/004,Rotorflush 115 Micron Filter Inserts (set),Pumps,Filters,Rotorflush Filters,2SIRO1004.png
2SI/RO1/006,RotorFlush 60 Micron Filter Inserts (set),Rotorflush,Parts,Rotorflush Filters,2SIRO1006.png
2SI/RO1/007,Rotorflush 300 Micron Filter Inserts Set,Pumps,Filters,Rotorflush Filters,2SIRO1007.png
2SI/RO1/011,RF100AN 60 micron filter cage,Pumps,Filters,Rotorflush Filters,2SIRO1011.png
2SI/RO1/012,RF100AN 115 micron filters,Pumps,Filters,Rotorflush Filters,2SIRO1012.png
2SI/RO1/014,RF100AN 60 micron filters,Pumps,Filters,Rotorflush Filters,2SIRO1014.png
2SI/RO1/016,"Filtercage, clamp, bottom plate & seal",Pumps,Parts,Rotorflush Filters,2SIRO1016.png
2SI/RO1/017,Mesh stainless steel 633 x 138.5 100 micron,Pumps,Parts,Rotorflush Filters,2SIRO1017.png
2SI/RO1/020,Rotorflush Omnia submersible pump,Pumps,Rotorflush,Rotorflush Filters,2SIRO1020.png
2SI/RO1/021,20m Cable,Pumps,Parts,Rotorflush Filters,2SIRO1021.png
2SI/RO1/024,SPARE MAG DRIVE PUMP FOR RF100ANQ 230V,Pumps,Parts,Rotorflush Filters,2SIRO1024.png
2SI/RO1/025,SPARE MAG DRIVE PUMP FOR RF100ANQ 110V,Pumps,Parts,Rotorflush Filters,2SIRO1025.png
2SI/RO1/026,Top and Bottom set of blue rotors for RF100,Pumps,Parts,Rotorflush Filters,2SIRO1026.png
2SI/RO1/027,Quick Release clip,Rotorflush,,Rotorflush Filters,2SIRO1027.png
2SI/RO1/028,Quick release nut,Rotorflush,Parts,Rotorflush Filters,2SIRO1028.png
2SI/RO1/029,Filter seat,Rotorflush,Parts,Rotorflush Filters,2SIRO1029.png
2SI/RO1/030,Filter body,Rotorflush,Parts,Rotorflush Filters,2SIRO1030.png
2SI/RO1/031,RF100ANQ Relay Circuit Board,Rotorflush,,,2SIRO1031.png
2SI/RO1/032,RF100ANQ Float Switch,Rotorflush,,,2SIRO1032.png
2SI/SCA/002,CONNECTION ADAPTER (V3 M12) TO MIL PLUG,Instrument,S::CAN,Badger Meter UK Ltd,2SISCA002.png
2SI/SCA/008,V1 pH Probe for Ammo::lyser,Instrument,S::CAN,Badger Meter UK Ltd,2SISCA008.png
2SI/SCA/009,V2 PH ELECTRODE FOR AMMO::LYSER,Instrument,S::CAN,Badger Meter UK Ltd,2SISCA009.png
2SI/SCA/010,V1 REFERENCE ELECTRODE FOR AMMO::LYSER,Instrument,S::CAN,Badger Meter UK Ltd,2SISCA010.png
2SI/SCA/011,V2 POTASSIUM ELECTRODE AMMO::LYSER,S:CAN,S::CAN,Badger Meter UK Ltd,2SISCA011.png
2SI/SCA/012,V1 AMMONIUM ELECTRODE FOR AMMO::LYSER,Instrument,S::CAN,Badger Meter UK Ltd,2SISCA012.png
2SI/SCA/014,ADAPTER TO CONNECT A V2 SPECTROMETER (MIL) TO A V3  TERMINAL (M12),Instrument,S::CAN,Badger Meter UK Ltd,2SISCA014.png
2SI/SCA/016,TWO ANALOG OUTPUTS (MODULE FOR CON::LYTE PRO),Instrument,S::CAN,Badger Meter UK Ltd,2SISCA016.png
2SI/SCA/018,Carrier s::can spectrometer V3 & V2 probe,S:CAN,,,2SISCA018.png
2SI/SCA/019,CONNECT V3 SPECTOMETER (M12) TO PRO1 TERMINAL (BUCCANEER PLUG),S:CAN,,,2SISCA019.png
2SI/SCA/024,PROFIBUS DP (OUTPUT MODULE),S:CAN,,,2SISCA024.png
2SI/SCA/025,10m extension cable,S:CAN,,,2SISCA025.png
2SI/SCA/026,20m extension cable,S:CAN,,,2SISCA026.png
2SI/SCA/027,Plug for Ammo::lyser Electrode Slot,S:CAN,,,2SISCA027.png
2SI/SCA/028,V2 AMMONIUM ELECTRODE FOR AMMO::LYSER,S:CAN,,Badger Meter UK Ltd,2SISCA028.png
2SI/SCA/030,V2 REFERENCE ELECTRODE FOR AMMO::LYSER,S:CAN,Parts,Badger Meter UK Ltd,2SISCA030.png
2SI/SEN/004,Flat surface combination pH electrode,pH,Sensys,Sensys Ltd.,2SISEN004.png
2SI/SER/048,"SMC AKH Check Valve, 1/4in Tube 1/4in Tube, -100 kPa ? 1 MPa",TU5300,Parts,RS Components,2SISER048.png
2SI/SI1/020,SITRANS FM MAG Sensorprom 2KB,Flow,,,2SISI1020.png
2SI/SI1/031,SITRANS LUT400 7ML5050-0CA12-1DA0,Instrument,Siemens,Siemens Automation & Drives,2SISI1031.png
2SI/SI1/032,Air Temperature Sensor 7ML1813-3BB4,Instrument,Siemens,Siemens Automation & Drives,2SISI1032.png
2SI/SI1/034,Siemens Hydroranger 200 Ultrasonic Level Controller,Instrument,Siemens,Siemens Automation & Drives,2SISI1034.png
2SI/SI1/036,Echomax XRS-5 Transducer 10m,Ultrasonics,Siemens,Siemens Automation & Drives,2SISI1036.png
2SI/SI1/037,2SI/SI1/037,Siemens,,Siemens Automation & Drives,2SISI1037.png
2SI/SI1/038,Ultrasonic Hand Programmer,Instrument,Siemens,Siemens Automation & Drives,2SISI1038.png
2SI/SI1/039,"ADAPTER (XRS5/XPS10/15/XKS6) 1"" BSP - 20MM",Siemens,Parts,Siemens Automation & Drives,2SISI1039.png
2SI/SI1/041,"SHIELD,SUBMERGENCE,KIT,FOR XPS10/XRS-5 SENSORS",Siemens,,Siemens Automation & Drives,2SISI1041.png
2SI/SI1/042,"SUNSHIELD, ULTRASONICS",Siemens,Parts,Siemens Automation & Drives,2SISI1042.png
2SI/SI1/043,Mag 5000 Transmitter IP67 / Nema 4x6 Polyamid Enclosure,Instrument,Siemens,Siemens Automation & Drives,2SISI1043.png
2SI/SI1/045,Siemens Hydroranger 200 Ultrasonic Level Controller,Instrument,Siemens,Siemens Automation & Drives,2SISI1045.png
2SI/SI1/046,SITRANS FM MAG 3100 full bore 100mm PTFE,Instrument,Siemens,Siemens Automation & Drives,2SISI1046.png
2SI/SI1/051,SITRANS LU240- Ultrasonic Level Probe 7ML5110-1EE07-4AF3,Flow,,,2SISI1051.png
2SI/SI1/052,MAG Suncover,Flow,,,2SISI1052.png
2SI/SI1/053,SITRANS FM MAG 5100 W - 7ME6520-3MC13-2AA1,Flow,Flow,Siemens Automation & Drives,2SISI1053.png
2SI/SIG/003,Deaeration tube for Sigrsit Turbidity,Aquascat,Turbidity,,2SISIG003.png
2SI/SIG/004,24 VDC Power Supply for Sigrist unit,Aquascat,Turbidity,,2SISIG004.png
2SI/SIG/005,Sigrist Air Filter,Aquascat,Parts,VARIOUS,2SISIG005.png
2SI/SIG/006,Desiccant Bag 30 g for Sigrist,Aquascat,Parts,,2SISIG006.png
2SI/SIG/007,Touchscreen for AquaScat 2,Aquascat,Parts,,2SISIG007.png
2SI/SIG/008,AquaScat 2 WTM A 24 VDC Non contact Turbidity,Aquascat,Turbidity,,2SISIG008.png
2SI/SIR/000,Genie K Chamber,Sirco,Genie K,Sirco Controls Ltd,2SISIR000.png
2SI/SIR/001,Chamber top assembly -GENIE-K Inc probe and s/s tubes,Sirco,Genie K,Sirco Controls Ltd,2SISIR001.png
2SI/SIR/002,6mm air line (per metre),Sirco,Parts,Sirco Controls Ltd,2SISIR002.png
2SI/SIR/003,5mm air line (per metre),Sirco,Parts,Sirco Controls Ltd,2SISIR003.png
2SI/SOL/001,3/4 BSP Motor ball valve WRAS 9-24vAC Fail safe closed- power to open,Workshop,Valves,Connexion Developments Ltd,2SISOL001.png
2SI/SOL/002,3/4 BSP moter ball vale  110-240vAC,Workshop,Valves,Connexion Developments Ltd,2SISOL002.png
2SI/SOL/003,"3/4"" BSP Motor Ball Valve RAS 9-24v AC/DC Fail safe open- power closed",Workshop,Valves,Connexion Developments Ltd,2SISOL003.png
2SI/SOL/004,"Burkert Solenoid Valve 125301, 2 port(s) , NC, 24 V dc, 1/4in",Workshop Parts,Valves,,2SISOL004.png
2SI/SVW/000,"3/4"" Ball Valve Failsafe Closed- Power Open (AR) 110v-230v",Workshop,Valves,Connexion Developments Ltd,2SISVW000.png
2SI/SVW/001,"3/4"" Ball Valve Failsafe Open-Power closed (AR-NO) 110v-240v",Workshop,Valves,Connexion Developments Ltd,2SISVW001.png
2SI/SVW/002,"11/2""BSP SS304 BallValve FailOpen Actuator 110-240vAC E2",Workshop,Valves,Connexion Developments Ltd,2SISVW002.png
2SI/SYS/000,"320mm Coaxial Cable, BNC Instrument Plug",STIP,Parts,EDT Direct Ion Ltd,2SISYS000.png
2SI/TEL/000,5800 230V Replacement refrigeration assembly,Samplers,5800,Teledyne ISCO Inc,2SITEL000.png
2SI/TEL/001,5800 -  Assy WNG Temp Sensor KB,Samplers,5800,Teledyne ISCO Inc,2SITEL001.png
2SI/TEL/002,3/8 inch ID x 25 ft vinyl suction line c/w Polyprop strainer,Samplers,Tubing,Teledyne ISCO Inc,2SITEL002.png
2SI/TEL/003,"5800 - 4 bottle config. 4 x 10L Polyethylene, locating base",Samplers,5800,Teledyne ISCO Inc,2SITEL003.png
2SI/TEL/004,"5800 - Single bottle config. (2.5 gallon) 10L, locating base",Samplers,5800,Teledyne ISCO Inc,2SITEL004.png
2SI/TEL/007,10ft Discharge tubing for 5800/4700/6700/Avalanche/3700/GLS,Samplers,Tubing,Teledyne ISCO Inc,2SITEL007.png
2SI/TEL/008,Pump tubing for 5800/4700/6700/Avalanche Samplers (PACK OF 5),Samplers,Tubing,Teledyne ISCO Inc,2SITEL008.png
2SI/TEL/008-A,Pump tubing for 5800/4700/6700/Avalanche Samplers (1 piece),Samplers,Tubing,Teledyne ISCO Inc,2SITEL008-A.png
2SI/TEL/009,3/8 inch ID x 25ft PTFE suction line with protective jacket,Samplers,Tubing,Teledyne ISCO Inc,2SITEL009.png
2SI/TEL/010,"5800 refrigerated sampler multipurpose cable, 16 cores - 3m",Samplers,5800,Teledyne ISCO Inc,2SITEL010.png
2SI/TEL/011,5800 Pump - order SN 207K01237(115Vac) or 207L00043(230Vac),Samplers,5800,Teledyne ISCO Inc,2SITEL011.png
2SI/TEL/012,Replacemet PUMP BASE with PIEZO installed - 5800 Sampler,Samplers,5800,Teledyne ISCO Inc,2SITEL012.png
2SI/TEL/013,Desiccant bag 8 oz.,Samplers,Parts,Teledyne ISCO Inc,2SITEL013.png
2SI/TEL/016,2.5-gallon (10 L) polyethylene round bottle with two caps,Samplers,Parts,Teledyne ISCO Inc,2SITEL016.png
2SI/TEL/017,REPL Distributor Assy,Samplers,6700,Teledyne ISCO Inc,2SITEL017.png
2SI/TEL/018,5800 Replacement control panel assembly,Samplers,5800,Teledyne ISCO Inc,2SITEL018.png
2SI/TEL/021,6712 Sampler controller only. Includes two pump tubes,Samplers,6700,Teledyne ISCO Inc,2SITEL021.png
2SI/TEL/022,Discharge tubing for sampler 50 ft length,Samplers,Parts,Teledyne ISCO Inc,2SITEL022.png
2SI/TEL/024,5800 Replacement power supply 234v KB,Samplers,5800,Teledyne ISCO Inc,2SITEL024.png
2SI/TEL/025,LABEL CONT PANEL 5800  KB,Samplers,5800,Teledyne ISCO Inc,2SITEL025.png
2SI/TEL/029,5800 Refrigeration assembly gasket,Samplers,5800,Teledyne ISCO Inc,2SITEL029.png
2SI/TEL/030,Fan 12 vdc AX FL,Samplers,6700,Teledyne ISCO Inc,2SITEL030.png
2SI/TEL/031,6700 Motor assembly,Samplers,6700,Teledyne ISCO Inc,2SITEL031.png
2SI/TEL/032,"Kit, 6712 Display and keypad arrangement",Samplers,6700,Teledyne ISCO Inc,2SITEL032.png
2SI/TEL/033,Temperature control box assembly 230v,Samplers,6700,Teledyne ISCO Inc,2SITEL033.png
2SI/TEL/034,Top cover assembly refrigeration BTO,Samplers,6700,Teledyne ISCO Inc,2SITEL034.png
2SI/TEL/036,Discharge / Pump tubing for ISCO samplers 50F,Samplers,6700,Teledyne ISCO Inc,2SITEL036.png
2SI/TEL/037,Wiring assembly evaporator sensor (6700),Samplers,6700,Teledyne ISCO Inc,2SITEL037.png
2SI/TEL/038,Wiring assembly air temperature (6700),Samplers,6700,Teledyne ISCO Inc,2SITEL038.png
2SI/TEL/041,"Kit, GLS/Glacier Pump Gear Case Replacement",Samplers,GLS,Teledyne ISCO Inc,2SITEL041.png
2SI/TEL/044,"Kit, GLS/Glacier Liquid Detector Replacement",Samplers,GLS,Teledyne ISCO Inc,2SITEL044.png
2SI/TEL/045,3 way ball valve (230 VAC),Samplers,5800,Teledyne ISCO Inc,2SITEL045.png
2SI/TEL/046,Pressure reduction valve,Samplers,5800,Teledyne ISCO Inc,2SITEL046.png
2SI/TEL/047,Control box 230 VAC for 5800,Samplers,5800,Teledyne ISCO Inc,2SITEL047.png
2SI/TEL/048,TIENet� 350 AV Sensor Surcharge Kit.,Samplers,Parts,Teledyne ISCO Inc,2SITEL048.png
2SI/TEL/049,"TIENet� 304 contact output option card, two isolated relays",Samplers,Parts,Teledyne ISCO Inc,2SITEL049.png
2SI/TEL/050,TIENet� 308 analog 4-20 mA output option card,Samplers,Parts,Teledyne ISCO Inc,2SITEL050.png
2SI/TEL/054,Avalanche 14-bottle configuration. Includes 14 polypropylene,Samplers,GLS,Teledyne ISCO Inc,2SITEL054.png
2SI/TEL/055,OVERLOAD 6.8AMP KB - 230V,Samplers,5800,Teledyne ISCO Inc,2SITEL055.png
2SI/TEL/056,HARN REFR CE KB,Samplers,5800,Teledyne ISCO Inc,2SITEL056.png
2SI/TEL/057,WRG ASSY AMB TEMP KB - Connects to ThermoLogic control box,Samplers,5800,Teledyne ISCO Inc,2SITEL057.png
2SI/TEL/058,"KIT,FR Temp Control small parts",Samplers,6700,Teledyne ISCO Inc,2SITEL058.png
2SI/TEL/060,"KIT,FR door hinge replacement",Samplers,6700,Teledyne ISCO Inc,2SITEL060.png
2SI/TEL/061,6712 Refrigerator Door,Samplers,6700,Teledyne ISCO Inc,2SITEL061.png
2SI/TEL/062,"Model 946 Lead-Acid Battery. Rechargeable, 12VDC 6.5amp/hr",Samplers,Parts,Teledyne ISCO Inc,2SITEL062.png
2SI/TEL/063,2 Bottle Config. (2.5 gallon) 10L. locating base (5800),Samplers,5800,Teledyne ISCO Inc,2SITEL063.png
2SI/TEL/064,Model 913 High Capacity Power Pack,Samplers,5800,Teledyne ISCO Inc,2SITEL064.png
2SI/TEL/065,Glacier CPU,Samplers,GLS,Teledyne ISCO Inc,2SITEL065.png
2SI/TEL/066,Temperature Probe (6700),Samplers,6700,Teledyne ISCO Inc,2SITEL066.png
2SI/TEL/067,Liquid Sensor,Samplers,6700,Teledyne ISCO Inc,2SITEL067.png
2SI/TEL/068,Pump Motor replacement,Samplers,6700,Teledyne ISCO Inc,2SITEL068.png
2SI/TEL/069,230v gas unit sledge (see part number 2SI/TEL/000),Samplers,5800,Teledyne ISCO Inc,2SITEL069.png
2SI/TEL/070,Temp sensor (5800 ) WRG ASSY EVAP SNSR,Samplers,5800,Teledyne ISCO Inc,2SITEL070.png
2SI/TEL/071,5800 Lid housing Hinge,Samplers,5800,Teledyne ISCO Inc,2SITEL071.png
2SI/TEL/072,Tubing 3/8 Strainer,Samplers,6700,Teledyne ISCO Inc,2SITEL072.png
2SI/TEL/073,Tubing,Samplers,Parts,Teledyne ISCO Inc,2SITEL073.png
2SI/TEL/074,Pump motor for (6700),Samplers,6700,Teledyne ISCO Inc,2SITEL074.png
2SI/TEL/075,Heater/Evap Probe (6700),Samplers,6700,Teledyne ISCO Inc,2SITEL075.png
2SI/TEL/076,"923 High Capacity Power pack, converts 240 VAC,  to 50/60Hz to 12VDC",Samplers,GLS,Teledyne ISCO Inc,2SITEL076.png
2SI/TEL/077,Complete Pressurised Line 120V for 6700 Series Samplers,Samplers,6700,Teledyne ISCO Inc,2SITEL077.png
2SI/TEL/081,Capacitor and relay kit 117V,Samplers,,,2SITEL081.png
2SI/TEL/082,Model 914 battey Backed Power Pack.Convert 120V 50/60Hz to 12VDC,Samplers,,,2SITEL082.png
2SI/TEL/083,"Connect cable for external 12 VDC source. Six ft. cable for powering portable ISCO sampler or flowmeters from an external 12 VDC source, such as an automotive or deep-cycle marine battery.",Samplers,,,2SITEL083.png
2SI/TEL/084,"Connect cable for external 12 VDC source for powering Avalanche or Glacier Portable Refrigerated Sampler only from an external 12V DC source, such as an automotive or deep-cycle marine battery. Termin",Samplers,,,2SITEL084.png
2SI/TEL/085,"BLZZRD 4- bottle config - Includes 4 polyprop 5ltr bottles with caps, dist arm, tubes",Sampler,,,2SITEL085.png
2SI/TEL/086,BLZZRD Sampler for AC(120/240V) or external DC (12V) applications,Sampler,,,2SITEL086.png
2SI/TEL/087,"BLZZRD 5.3 gal (20ltr) Polyethylene bottle with cap, inc two discharge tubes",,,,2SITEL087.png
2SI/TEL/088,"934 Nickel-Cadmium Battery - rechargeable, 12VDC",Sampler,,,2SITEL088.png
2SI/TEL/089,965 5 Station Battery Charger 240V Power Cord,Sampler,,,2SITEL089.png
2SI/TEL/090,"6712C Compact Portable Sampler, inc controller, top cover, base, dist arm and 2 tubes",Samplers,,,2SITEL090.png
2SI/TEL/091,1 Bottle Config - standard compact base portable sampler only - 10lt round,Samplers,,,2SITEL091.png
2SI/TEL/092,TEMP SNSR ASSY KB - connects to sampler controller,Samplers,,,2SITEL092.png
2SI/TEL/093,LBL FR PNL BM 4300KB Keypad - Signature,Sampler,,,2SITEL093.png
2SI/TEL/094,Temperature Logging Assembly for 6712FR,Sampler,,,2SITEL094.png
2SI/TEL/095,"KIT, Glacier Case Top/Label Replacement",Sampler,,,2SITEL095.png
2SI/TEL/096,Glacier Pump Motor Kit,Sampler,,,2SITEL096.png
2SI/TY1/001,Tungsten Lamp,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1001.png
2SI/TY1/002,"Lip Seal, 3/16"" Rulon - 1 Pair",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1002.png
2SI/TY1/003,"Drive Belt , Silicone 70D (not sold in pairs)",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1003.png
2SI/TY1/004,O-Ring 60 Dr Silicone (not sold in pairs),Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1004.png
2SI/TY1/005,"Cup O-Rings 1-3/4""O.D.X 0.70 Viton",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1005.png
2SI/TY1/006,"Cup O-Ring 2"" O.D. X 0.070",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1006.png
2SI/TY1/008,"P-Clip  7/16""",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1008.png
2SI/TY1/010,"Sentinel O-Ring kit 2-1/2"" X 0.07 Viton",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1010.png
2SI/TY1/012,Silicone O-Ring (supply in pairs),Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1012.png
2SI/TY1/014,Sentinal 6mm Autoprene Pump Cartridge (pack of 5),Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1014.png
2SI/TY1/016,Non return valves for Tytronics (pack of 4),Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1016.png
2SI/TY1/018,Replacement Peri Pump,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1018.png
2SI/TY1/019,Complete Pump Head Assembly,Tytronics,Parts,Michael Smith Engineers Ltd,2SITY1019.png
2SI/TY1/024,Air Vent Valve,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1024.png
2SI/TY1/027,Autoclude Pump Peri-Tubing,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1027.png
2SI/TY1/033,O-ring,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1033.png
2SI/TY1/034,Piston pump head,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1034.png
2SI/TY1/035,1/8th Tubing - 10 feet,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1035.png
2SI/TY1/036,"Ferrule to 1/8"" tubing - Tefzel",Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1036.png
2SI/TY1/037,Flangeless white nut - Tefzel,Tytronics,Parts,Process Measurement and Analysis Limited,2SITY1037.png
2SI/TYT/001,Tytronics pertains pump tubing,Tytronics,Parts,,2SITYT001.png
2SI/TYT/002,Set of stirrer paddles Tytronics,Tytronics,Parts,,2SITYT002.png
2SI/UNI/001,Wastewater Controller,Unisense,N20,Unisense Environment A/S,2SIUNI001.png
2SI/UNI/002,N20 Wastewater Sensor Complete - Sensor body & 5m cable,Unisense,N20,Unisense Environment A/S,2SIUNI002.png
2SI/UNI/003,Cable for N20-WW (running Meter),Unisense,N20,Unisense Environment A/S,2SIUNI003.png
2SI/UNI/004,N20 Wastewater Sensor Head,Unisense,N20,Unisense Environment A/S,2SIUNI004.png
2SI/UNI/005,N20 Wastewater Calibration Kit,Unisense,N20,Unisense Environment A/S,2SIUNI005.png
2SI/UNI/006,Weather protection canopy,,,Unisense Environment A/S,2SIUNI006.png
2SI/UNI/007,Pipe Montage Kit,Unisense,,Unisense Environment A/S,2SIUNI007.png
2SI/UNI/008,Profibus for Unisense Controller,Unisense,N20,Unisense Environment A/S,2SIUNI008.png
2SI/UNI/009,Sensor chain mount kit comprising 2m chain and carabiners SS,Unisense,,Unisense Environment A/S,2SIUNI009.png
2SI/VER/000,VERDERFLEX DURA 25,Pumps,Verder,Verder Ltd,2SIVER000.png
2SI/VER/002,Single D15 Verderprene Hose,Pumps,Verder,Verder Ltd,2SIVER002.png
2SI/VER/003,Verderlube 1.0ltr,Pumps,Verder,Verder Ltd,2SIVER003.png
2SI/VER/004,SINGLE D25 NATURAL RUBBER HOSE,Pumps,Verder,Verder Ltd,2SIVER004.png
2SI/VER/005,"VERDERFLEX MOTOR,075K 4PEV P080 1P50TF S55E1 MN",Pumps,Verder,Verder Ltd,2SIVER005.png
2SI/VER/006,"PACK OF 5 R8 12.7 x 3.2 VP TUBE ELEMENTS, Verderflex Rapide Pump Head Tube Elements",Pumps,Verder,Verder Ltd,2SIVER006.png
2SI/VER/007,DURA 25 MK3 SHAFT ASSY Verderflex Dura Spare,Pumps,,,2SIVER007.png
2SI/VER/008,DURA 25 MK3 SP ROTOR ASSY Standard pressure,Pumps,,,2SIVER008.png
2SI/VK1/066,Reagent B (for ATI Q46 Ammonia Monitor) 5L,ATI,Q46,Vickers Laboratories Limited,2SIVK1066.png
2SI/VK1/067,Reagent A (for ATI Q46 Ammonia Monitor) 5L,ATI,Q46,Vickers Laboratories Limited,2SIVK1067.png
2SI/VK1/071,CERIC AMMONIUM NITRATE REAGENT 3L,Reagents,Reagent Kits,Vickers Laboratories Limited,2SIVK1071.png
2SI/VK1/072,Chromium (III) Standard 0.5 Std  5L,Reagents,Standards & Buffers,Vickers Laboratories Limited,2SIVK1072.png
2SI/VK1/073,DPC Colour reagent (0.45%) (for metrohm total chrome) 3L,Reagents,Reagent (individual),Vickers Laboratories Limited,2SIVK1073.png
2SI/WAV/01,"1/2"" Non Return Valve",Workshop Parts,Valves,Waverley Brownall Limited,2SIWAV01.png
2SI/WIL/000,Aquascat Fan Assembly,Aquascat,Parts,MJ Wilson Group Limited,2SIWIL000.png
2SI/WIL/002,Sigrist Aquascat Display,Aquascat,Parts,MJ Wilson Group Limited,2SIWIL002.png
2SI/WIL/003,Bnovate Dessicant Bag,Bactosense,N20,MJ Wilson Group Limited,2SIWIL003.png
2SI/WIL/004,Fluidic Filter Set for Sampling Device,Bactosense,,,2SIWIL004.png
2SI/WIL/005,UFM Syringe with Plunger,Bactosense,N20,MJ Wilson Group Limited,2SIWIL005.png
2SI/WIL/006,UFM Valve Head,Bactosense,N20,MJ Wilson Group Limited,2SIWIL006.png
2SI/WIL/007,Teflon Cap for Sampling Device,Bactosense,N20,MJ Wilson Group Limited,2SIWIL007.png
2SI/WIL/008,Fluidic Fliter Module for Optics,Bactosense,N20,MJ Wilson Group Limited,2SIWIL008.png
2SI/WIL/009,Tubing cartridge to valve,Bactosense,N20,MJ Wilson Group Limited,2SIWIL009.png
2SI/WIL/010,"Tubing, filter to optics",Bactosense,N20,MJ Wilson Group Limited,2SIWIL010.png
2SI/WIL/011,"Tubing, sample to inlet valve",Bactosense,N20,MJ Wilson Group Limited,2SIWIL011.png
